,tweet.id,created_at,text,location,retweet,favorite
137,1451117275965280262,2021-10-21 09:24:53,"Massive thanks to the random @TfL tube driver who saw that I didn't get on due to crowding/lack of people wearing masks last night and offered to let me ride in the cab instead. 

It was a simple gesture, but very much appreciated. 

@mrjamesob @MayorofLondon
#itsokaynottobeokay",London,0,0
138,1451190006895181832,2021-10-21 14:13:54,"people leave when they don't need me anymore
#itsokaynottobeokay","west java, Indonesia",0,0
139,1451247163439292419,2021-10-21 18:01:01,"If you are reading this and are struggling with your mental health.

Please know that reaching out for help is often the first stage of recovery and the bravest thing you can do. 

Things will get better, we promise 💜

#itsokaynottobeokay #StrongerTogether","Congleton, England",3,5
140,1451496397774131224,2021-10-22 10:31:23,"Don't talk, Do!
Don't worry, talk.
Don't stop, continue on.
Don't be alone, Don't isolate yourself, your story, your fears and worries can be defeated by your dreams, hopes and desires, there are people and groups who care.
#itsokaynottobeokay 
#Itsgoodtotalk",Roscrea,0,0
141,1451509869320736769,2021-10-22 11:24:55,"Ep 10 was so heartbreaking😭

#itsokaynottobeokay",lost,0,0
142,1451513356360298499,2021-10-22 11:38:46,Hey... how are you today? Just a reminder that I'm here for you. You matter! Reach out if you're not ok. It's ok to do so! No matter what others might say. I'm here. ok?! #mentalhealth #MentalHealthMatters #MentalHealthAwareness #burnout #depression #itsokaynottobeokay #YouMatter,Belgium,0,2
143,1451784129758986240,2021-10-23 05:34:44,Nw ep 4.👍 #itsokaynottobeokay #KimSooHyun,#alter world metro manila,0,1
144,1451979235158020103,2021-10-23 18:30:00,"If you are reading this and are struggling with your mental health.

Please know that reaching out for help is often the first stage of recovery and the bravest thing you can do. 

Things will get better, we promise 💜

#itsokaynottobeokay #StrongerTogether","Congleton, England",6,16
145,1452386927794130944,2021-10-24 21:30:02,"If you are reading this and are struggling with your mental health.

Please know that reaching out for help is often the first stage of recovery and the bravest thing you can do. 

Things will get better, we promise 💜

#itsokaynottobeokay #StrongerTogether","Congleton, England",4,3
146,1452448836731895811,2021-10-25 01:36:02,"I've had it more than enough so take it.

""The burden is finally gone""

I've been tied up for way too long so i forgot how to cuy myself free.

 #itsokaynottobeokay","Villasis, Ilocos Region",0,0
147,1452461425226440713,2021-10-25 02:26:03,"I hate how out of the blue, a wave of sadness and emptiness takes over me. The worst thing about it... there is LITERALLY nothing wrong. 😩😪😭 #itsokaynottobeokay","Hawaii, USA",0,8
148,1452556665639751681,2021-10-25 08:44:30,"I've had it more than enough so take it.

""The burden is finally gone""

I've been tied up for way too long so i forgot how to cut myself free.

 #itsokaynottobeokay","Villasis, Ilocos Region",0,0
149,1452587915792601091,2021-10-25 10:48:41,"Today's positive thought:
""Your worst enemy cannot harm you as much as your own unguarded thoughts."" Buddha
#youareyouandthatisok #mentalhealthawareness #askforhelp #itsokaynottobeokay #bekindtoyourself #bekindtoothers #dontsufferinsilence",,0,0
150,1452664210752778245,2021-10-25 15:51:51,"Ivf journey…had a bad day. Been okay about it and had the ‘what will be, will be’ mentality but oh my days, today I don’t. Pregnancy announcements on social media and a sleepless night about where my life is going have seriously got to me today!😔 #itsokaynottobeokay #edutwitter",,0,1
151,1452676227295322121,2021-10-25 16:39:36,"Went to see @dehmovie this afternoon. I cried...twice. I am not okay. This needed to be around 10 years ago, but I'm so glad it is here now. #itsokaynottobeokay #MentalHealthAwareness",,0,1
152,1452771641092575236,2021-10-25 22:58:45,Sometimes it’s okay to have a struggle day. Not every day is going to be easy to get through. #MentalHealthMatters #mentalhealth #struggle #itsokaynottobeokay #emotions,,0,0
153,1446882366945837057,2021-10-09 16:56:52,I totally need someone to hug me TIGHT and say everything gonna be fine. #LifeisStrange #depressed #everythingsucks,,0,1
154,1446896799860539394,2021-10-09 17:54:13,i plan on committing suicide today or tommorrow. need painless tips please. #suicide #depression #depressed #suicidemethods,,0,1
155,1446912210672959491,2021-10-09 18:55:28,Exhausted! Absolutely exhausted and my day isn’t over yet.  I Thankyou all! You are the most amazing kind calm caring beautiful people! And I’m so lucky to have you all in my life! You all helped me through today. #depressed #mumma #mentalhealth #strugglingalone #notalone,Lost 🤕,0,8
156,1446931930537209856,2021-10-09 20:13:49,"Im going to get Far Cry 6 and playing video games the rest of the day , after my nap. #depressed",,0,1
157,1446934914453082113,2021-10-09 20:25:41,Just #depressed haven’t made money in 4 days on @NiteFlirt .,Daddy’s lap.,0,2
158,1446935525558870016,2021-10-09 20:28:06,i’m back only to say FUCK @Ticketmaster for screwing me over. i didn’t get tickets to see bts even when i had that fucking presale code for wednesday 😂 ok i’m leaving again bc i’m #depressed,she/her • 18,0,3
159,1446935681146699780,2021-10-09 20:28:43,I honestly wish somebody could just throw my dead body in a river or something #depressed,,0,1
160,1446939206329249792,2021-10-09 20:42:44,"That moment you look left and right 
You discovered that you're just left alone no one cares baba send me helper i can't do it on my own  #depressed  @ChineduIjiomah","Lagos, Nigeria",0,1
161,1446957437697810439,2021-10-09 21:55:10,Sometimes I feel like I’m alone that’s when the Demons start talking #Alone #depression #depressed #sucidethoughts #demons,,0,1
162,1446963413184233475,2021-10-09 22:18:55,"I love crying in the rain, Beacuse when I do, no one can hear all the pain.                                                              #quotes #depressed",,0,1
163,1446983162899402753,2021-10-09 23:37:24,just done the back shift and in at 10 tomorrow #depressed,,0,3
164,1446994435812696065,2021-10-10 00:22:12,how is everyone in new york or paris but not me i am #depressed,harryween,0,1
165,1447015477587365895,2021-10-10 01:45:48,I feel so mentally drained all the time but keep pushing through just for a few people who actually care. Forcing myself to actually wake up in the mornings. #depressed #tired,,0,1
166,1447029205959516160,2021-10-10 02:40:21,"I love it when people don’t listen when they hurt me 

#sad #sadness #Anxiety #anxietydisorder #anxious #depression #depressed",,0,3
167,1447034261882638342,2021-10-10 03:00:27,"Youre still valuable🙂
#Day6
#depressed🥺",,0,1
168,1447072178709663744,2021-10-10 05:31:07,"My humor getting more and more broken everyday 

Just like my soul 😔😔😔😔😔😔😔😔😔😔💔💔💔💔💔💔💔💔💔💔🥺🥺🥺🥺🥺🥺🥺#emo #depressed #sad #emotional #brocken",She/they,0,0
169,1447099479924957187,2021-10-10 07:19:36,I miss my idols 😓 #depressed #mina,,0,3
170,1447162120949338116,2021-10-10 11:28:31,World depression day and I am #depressed,,0,1
171,1447163749899591681,2021-10-10 11:34:59,"How is it possible to be up for two hours yet, not being fully awake, more like a zombie. I dosed myself good &amp; slept from 4pm yesterday, got up for an hour or two &amp; back to bed around 9pm.

Not #depressed or in #pain while I sleep. Reason why. Just want to forget it.",۰•● ❤ ●•۰,0,0
172,1447166371603914754,2021-10-10 11:45:24,"I am in final stages of completing my official Psychotherapy qualifications for UK because I had terrible counseling when I was severely #depressed family may not want to know, but plenty of us here do!",,0,0
173,1447183919183499266,2021-10-10 12:55:08,Someone please take Mercury out of the microwave.. I woke up this morning wanting to listen to The Spill Canvas. IYKYK 🥲 #InternationalCoffeeDay #ExpensivePain #breathe #DONT_FIGHT_THE_FEELING #CitadelScandel #Mercury #millenial #emo #retrograde  #depressed,,0,0
174,1447189301767380996,2021-10-10 13:16:31,"Someone take me on a date haha it been fucking ages since I been on one. Haha 
#bored #single #sad #depressed #gay #gayaf",,0,0
175,1447189571167469568,2021-10-10 13:17:35,"How many times can I say that I'm done? And I mean it every time I say it, but I change nothing of my situation. Depression is my main emotion. #toxicfamily #depressed  #fuckyou #mentalhealth #depression #toxic #family",,0,2
176,1447207112904298496,2021-10-10 14:27:18,"DEPRESSION IS NOT A JOKE.

#depressed","Gujarat, India",0,4
177,1447208346067607554,2021-10-10 14:32:12,"When you travel 2 and a half hours to see @dimension_uk  and you’re not aloud in cause of what some of our group was wearing yet they have been there before in the same sort of clothing , corrupt bouncers in there place is a shambles  #depressed #neededtolistentosaviourlive",,0,1
178,1447208727036284933,2021-10-10 14:33:43,"Mental pain is less Dramatic then physical pain but it is more common and also harder to bear. The frequent attempt to conceal mental pain increases the burden, it is easier to say I have a tooth Ache then my heart is broken #Alone #depressed #mentalhealth #pain",,0,0
179,1447226387299921920,2021-10-10 15:43:53,All it takes to ruin my whole day is to just think about how much you betrayed me… #depressed,,0,0
180,1447233938699833350,2021-10-10 16:13:53,I looked at my 9 year old today and i am scared to cry incase I never stop.  Why is this happening to her? Give me the pain and let her be free from it.  #LongCovidKids sucks #depressed #pain,,0,0
181,1447243794299203584,2021-10-10 16:53:03,#depressed bc of tamaki,,0,0
182,1447260851422044167,2021-10-10 18:00:50,feeling #depressed,,0,3
183,1447263409041510402,2021-10-10 18:11:00,They say Depression is like a rabbit hole however the difference is with a rabbit hole you will eventually reach the bottom #Alone #mentalhealth #depression #depressed #pain,,0,0
184,1447264840863584262,2021-10-10 18:16:41,"Damn bro....why? Just why?....
#Shook #Depressed #KilledMyHigh",,0,0
185,1447265130144677891,2021-10-10 18:17:50,"I need a break from my own mind
#depressed",,0,1
186,1447269351036375040,2021-10-10 18:34:36,"If you thought that i moved on, you better think about that a lot more, much more than the thinking i did when you left. #depressed",,0,0
187,1447283253996445697,2021-10-10 19:29:51,twitters not posting my luna pictures #depressed,they/it/exe | 18 | bIm,0,0
188,1447286116982345731,2021-10-10 19:41:14,"Hey you good today?
Me: always (smile on face)

I’ll never let them see when I’m #lonely and #depressed while all my friends/family are with their wives and kids looking happy. I’m the only one not there in my life. I want what they have",,0,0
189,1447287265722515466,2021-10-10 19:45:48,"A Day In The Life Of A Chronic Pain Sufferer.  By Me.

PLAN: Go to Halloween store. 🎃

ACTUAL: Watch Netflix and end up crying because you're in too much pain to go to the Halloween store. Again. 

#Fibromyalgia
#ChronicPain 
#Depressed","Michigan, USA",0,1
190,1447287615598874624,2021-10-10 19:47:11,She’s happy. But that was the goal no matter the cost. #Alone #depression #depressed #shelied #ibelieveher,,0,0
191,1447295506917560321,2021-10-10 20:18:32,Used to be #depressed and #suicidal but #cannabis cured me and helped me reconnect with #God. Stop the stigma. #bekind #WorldMentalHealthDay #MedicalCannabis #Christianity #proud,"Anytown, USA",0,0
192,1447296921694089216,2021-10-10 20:24:10,Wtf gonna keep this layout till i find a new one #Depressed #SAd #Offingmyslelf,똑같은 사랑노래가,0,0
193,1447304486679162885,2021-10-10 20:54:13,"I spend a few hours on the computer a day lately. The last 2 days I've been on, I've just sat here doing frig all. I try hard not to think about the things I can't do (&amp; focus on what I CAN do), but I don't think it's working too well. #MS #Depressed","Baltimore, Maryland, USA",0,1
194,1447333962318155776,2021-10-10 22:51:21,Do you ever lose your motivation for everything you used to love and just feel empty inside? 😔 #depressed,CA,0,1
195,1447346128245202950,2021-10-10 23:39:42,Hating myself more than normal tonight. My support circle is becoming a dot. The grass might actually be greener. #suicide #depression #mentalhealth #anxiety #sad #suicideprevention #love #mentalhealthawareness #depressed #mentalillness #suicidal #death #help #sadness #alone,,0,0
196,1447376753383514112,2021-10-11 01:41:23,Ugh I f*cking miss you 😢 #depressed #lonely #youcheater,,0,0
197,1447378462289842179,2021-10-11 01:48:11,"Do you ever feel like everyone even the world is against you? That's so painful and depressing. 
#pain #depressed #depression #me #sad #me #against #the #world",,0,0
198,1447404127835754500,2021-10-11 03:30:10,"Sometimes you hurt yourself so much by just explaining the truth and convincing them coz they are so precious to you and you don't want them to leave but in the end they still misunderstand you٫ congratulations spawn of satan ٫ now you have insomnia 
#depressed #insomnia",,0,0
